278
1802217866,31.0742250,121.4958211
1802241226,31.0846688,121.4918172
1141239695,31.0532826,121.4030038
1802221796,31.1140951,121.4816149
1802241119,31.0813859,121.5000647
1141239885,31.0203167,121.3872002
1068419504,31.0871212,121.3724719
1802241218,31.0728497,121.4905129
1802688147,31.0516937,121.4615861
1141240013,31.0615719,121.3701740
1802241159,31.0759525,121.5020958
1744507019,31.0246594,121.4023284
1802241198,31.0779939,121.4978382
1141239964,31.0840189,121.3888928
1067360473,31.0458873,121.4054350
1067360469,31.0459784,121.4054054
1802241285,31.0801281,121.4941085
1813362522,31.1115173,121.4825026
1812559019,31.1045389,121.4852318
1067360466,31.0459160,121.4053151
1135676886,31.0277733,121.4126054
1141255988,31.0744002,121.3640679
1802213944,31.0705060,121.4878787
1802241277,31.0839387,121.4991787
1802180411,31.0768059,121.5056858
618439674,30.9688822,121.4371677
1141240005,31.0840468,121.3889649
1141239934,31.0901652,121.4143910
1802241246,31.0751084,121.4988317
966025373,31.0852165,121.5040291
1668295986,31.0124281,121.4294975
1802241224,31.0752024,121.4870128
1802241250,31.0770485,121.4941503
1109214486,30.9784552,121.5120730
1811240388,31.0698312,121.5171227
1810747559,31.0669119,121.5146090
1802241316,31.0729572,121.4904603
1990763274,31.0918224,121.3847390
1068709681,31.0162807,121.4173105
1448514619,31.0369589,121.4413454
1108235274,30.9690238,121.4371136
1812536382,31.0868429,121.4877255
1802241271,31.0840641,121.4992803
1802180482,31.0851236,121.5039022
1802241169,31.0742931,121.5025934
1810747597,31.0654097,121.5227423
1141240021,31.0652033,121.3816654
1802241290,31.0741354,121.4954678
1802241275,31.0838588,121.4887503
618439661,30.9783780,121.5121098
1448514622,31.0370564,121.4412992
849563044,31.0485628,121.3896667
1802241106,31.0839765,121.4993116
1802312278,31.0541220,121.5085118
966025377,31.0929475,121.5078487
1141256006,31.0745901,121.3939550
1812559016,31.1053221,121.4883393
1068419604,31.0957656,121.3680035
1810747537,31.0661176,121.5073395
1802315418,31.0911264,121.5028574
1802241210,31.0788354,121.5011043
1810747520,31.0670173,121.5164052
849563064,31.0278448,121.4125771
1802312406,31.0540914,121.5079271
459816546,31.1105036,121.4040943
1802241222,31.0758399,121.5020661
1141239977,31.0483624,121.3897603
2028182134,31.0682718,121.3470799
2044755322,31.0468049,121.3833143
1802241252,31.0855362,121.4952146
2052779677,31.0727267,121.3594807
825412209,31.0263480,121.4077124
459816547,31.1106079,121.4040412
1802241209,31.0784972,121.4863943
1141240132,31.0533269,121.4030771
1813020162,31.0924183,121.5064044
1802217858,31.0726697,121.4963424
